name	version	resolved	integrity	requires	depend_on_name	depend_on_version	depend_on_resolved	depend_on_integrity	depend_on_requires
html-minifier-terser	5.1.1	https://registry.npmjs.org/html-minifier-terser/-/html-minifier-terser-5.1.1.tgz	sha512-ZPr5MNObqnV/T9akshPKbVgyOqLmy+Bxo7juKCfTfnjNniTAMdy4hz21YQqoofMBJD2kdREaqPPdThoR78Tgxg==	camel-case:^4.1.1,clean-css:^4.2.3,commander:^4.1.1,he:^1.2.0,param-case:^3.0.3,relateurl:^0.2.7,terser:^4.6.3					
klona	2.0.4	https://registry.npmjs.org/klona/-/klona-2.0.4.tgz	sha512-ZRbnvdg/NxqzC7L9Uyqzf4psi1OM4Cuc+sJAkQPjO6XkQIJTNbfK2Rsmbw8fx1p2mkZdp2FZYo2+LwXYY/uwIA==						
acorn	6.4.1	https://registry.npmjs.org/acorn/-/acorn-6.4.1.tgz	sha512-ZVA9k326Nwrj3Cj9jlh3wGFutC2ZornPNARZwsNYqQYgN0EsV2d53w5RN/co65Ohn4sUAUtb1rSUAOD6XN9idA==						
postcss-place	4.0.1	https://registry.npmjs.org/postcss-place/-/postcss-place-4.0.1.tgz	sha512-Zb6byCSLkgRKLODj/5mQugyuj9bvAAw9LqJJjgwz5cYryGeXfFZfSXoP1UfveccFmeq0b/2xxwcTEVScnqGxBg==	postcss:^7.0.2,postcss-values-parser:^2.0.0					
create-require	1.0.2	https://registry.npmjs.org/create-require/-/create-require-1.0.2.tgz	sha512-ZizhnQtkxsH1XNsnRy8z2SHRTDAem7fmEJbw1oeuTEkgf5sLXtjrm4nhDcYkO0aiZnAk5dwAze65EvTRaOvxZw==						
ansi-align	3.0.0	https://registry.npmjs.org/ansi-align/-/ansi-align-3.0.0.tgz	sha512-ZpClVKqXN3RGBmKibdfWzqCY4lnjEuoNzU5T0oEFpfd/z5qJHVarukridD4juLO2FXMiwUQxr9WqQtaYa8XRYw==		ansi-regex	4.1.0	https://registry.npmjs.org/ansi-regex/-/ansi-regex-4.1.0.tgz	sha512-1apePfXM1UOSqw0o9IiFAovVz9M5S1Dg+4TrDwfMewQ6p/rmMueb7tWZjQ1rx4Loy1ArBggoqGpfqqdI4rondg==	
ansi-align	3.0.0	https://registry.npmjs.org/ansi-align/-/ansi-align-3.0.0.tgz	sha512-ZpClVKqXN3RGBmKibdfWzqCY4lnjEuoNzU5T0oEFpfd/z5qJHVarukridD4juLO2FXMiwUQxr9WqQtaYa8XRYw==		emoji-regex	7.0.3	https://registry.npmjs.org/emoji-regex/-/emoji-regex-7.0.3.tgz	sha512-CwBLREIQ7LvYFB0WyRvwhq5N5qPhc6PMjD6bYggFlI5YyDgl+0vxq5VHbMOFqLg7hfWzmu8T5Z1QofhmTIhItA==	
ansi-align	3.0.0	https://registry.npmjs.org/ansi-align/-/ansi-align-3.0.0.tgz	sha512-ZpClVKqXN3RGBmKibdfWzqCY4lnjEuoNzU5T0oEFpfd/z5qJHVarukridD4juLO2FXMiwUQxr9WqQtaYa8XRYw==		string-width	3.1.0	https://registry.npmjs.org/string-width/-/string-width-3.1.0.tgz	sha512-vafcv6KjVZKSgz06oM/H6GDBrAtz8vdhQakGjFIvNrHA6y3HCF1CInLy+QLq8dTJPQ1b+KDUqDFctkdRW44e1w==	emoji-regex:^7.0.1,is-fullwidth-code-point:^2.0.0,strip-ansi:^5.1.0
ansi-align	3.0.0	https://registry.npmjs.org/ansi-align/-/ansi-align-3.0.0.tgz	sha512-ZpClVKqXN3RGBmKibdfWzqCY4lnjEuoNzU5T0oEFpfd/z5qJHVarukridD4juLO2FXMiwUQxr9WqQtaYa8XRYw==		strip-ansi	5.2.0	https://registry.npmjs.org/strip-ansi/-/strip-ansi-5.2.0.tgz	sha512-DuRs1gKbBqsMKIZlrffwlug8MHkcnpjs5VPmL1PAh+mA30U0DTotfDZ0d2UUsXpPmPmMMJ6W773MaA3J+lbiWA==	ansi-regex:^4.1.0
connect	3.7.0	https://registry.npmjs.org/connect/-/connect-3.7.0.tgz	sha512-ZqRXc+tZukToSNmh5C2iWMSoV3X1YUcPbqEM4DkEG5tNQXrQUZCNVGGv3IuicnkMtPfGf3Xtp8WCXs295iQ1pQ==		debug	2.6.9	https://registry.npmjs.org/debug/-/debug-2.6.9.tgz	sha512-bC7ElrdJaJnPbAP+1EotYvqZsb3ecl5wi6Bfi6BJTUcNowp6cvspg0jXznRTKDjm/E7AdgFBVeAPVMNcKGsHMA==	ms:2.0.0
connect	3.7.0	https://registry.npmjs.org/connect/-/connect-3.7.0.tgz	sha512-ZqRXc+tZukToSNmh5C2iWMSoV3X1YUcPbqEM4DkEG5tNQXrQUZCNVGGv3IuicnkMtPfGf3Xtp8WCXs295iQ1pQ==		ms	2.0.0	https://registry.npmjs.org/ms/-/ms-2.0.0.tgz	sha1-VgiurfwAvmwpAd9fmGF4jeDVl8g=	
nuxt	2.14.6	https://registry.npmjs.org/nuxt/-/nuxt-2.14.6.tgz	sha512-ZsoJPxJ9qIWXeLFW6tSQFCtZteNWc/5cRHPhpCak7VF3OIvVExnSJSruTQVtDwj6VJhqXCJ6c0g62T6JYj1HcQ==	@nuxt/builder:2.14.6,@nuxt/cli:2.14.6,@nuxt/components:^1.1.0,@nuxt/core:2.14.6,@nuxt/generator:2.14.6,@nuxt/loading-screen:^2.0.2,@nuxt/opencollective:^0.3.0,@nuxt/static:^1.0.0,@nuxt/telemetry:^1.2.3,@nuxt/webpack:2.14.6					
@babel/helper-compilation-targets	7.10.4	https://registry.npmjs.org/@babel/helper-compilation-targets/-/helper-compilation-targets-7.10.4.tgz	sha512-a3rYhlsGV0UHNDvrtOXBg8/OpfV0OKTkxKPzIplS1zpx7CygDcWWxckxZeDd3gzPzC4kUT0A4nVFDK0wGMh4MQ==		semver	5.7.1	https://registry.npmjs.org/semver/-/semver-5.7.1.tgz	sha512-sauaDf/PZdVgrLTNYHRtpXa1iRiKcaebiKQ1BJdpQlWH2lCvexQdX55snPFyK7QzpudqbCI0qXFfOasHdyNDGQ==	
regenerator-runtime	0.13.7	https://registry.npmjs.org/regenerator-runtime/-/regenerator-runtime-0.13.7.tgz	sha512-a54FxoJDIr27pgf7IgeQGxmqUNYrcV338lf/6gH456HZ/PhX+5BcwHXG9ajESmwe6WRO0tAzRUrRmNONWgkrew==						
@types/webpack-sources	2.0.0	https://registry.npmjs.org/@types/webpack-sources/-/webpack-sources-2.0.0.tgz	sha512-a5kPx98CNFRKQ+wqawroFunvFqv7GHm/3KOI52NY9xWADgc8smu4R6prt4EU/M4QfVjvgBkMqU4fBhw3QfMVkg==		source-map	0.7.3	https://registry.npmjs.org/source-map/-/source-map-0.7.3.tgz	sha512-CkCj6giN3S+n9qrYiBTX5gystlENnRW5jZeNLHpe6aue+SrHcG5VYwujhW9s4dY31mEGsxBDrHR6oI69fTXsaQ==	
term-size	2.2.0	https://registry.npmjs.org/term-size/-/term-size-2.2.0.tgz	sha512-a6sumDlzyHVJWb8+YofY4TW112G6p2FCPEAFk+59gIYHv3XHRhm9ltVQ9kli4hNWeQBwSpe8cRN25x0ROunMOw==						
finalhandler	1.1.2	https://registry.npmjs.org/finalhandler/-/finalhandler-1.1.2.tgz	sha512-aAWcW57uxVNrQZqFXjITpW3sIUQmHGG3qSb9mUah9MgMC4NeWhNOlNjXEYq3HjRAvL6arUviZGGJsBg6z0zsWA==		debug	2.6.9	https://registry.npmjs.org/debug/-/debug-2.6.9.tgz	sha512-bC7ElrdJaJnPbAP+1EotYvqZsb3ecl5wi6Bfi6BJTUcNowp6cvspg0jXznRTKDjm/E7AdgFBVeAPVMNcKGsHMA==	ms:2.0.0
finalhandler	1.1.2	https://registry.npmjs.org/finalhandler/-/finalhandler-1.1.2.tgz	sha512-aAWcW57uxVNrQZqFXjITpW3sIUQmHGG3qSb9mUah9MgMC4NeWhNOlNjXEYq3HjRAvL6arUviZGGJsBg6z0zsWA==		ms	2.0.0	https://registry.npmjs.org/ms/-/ms-2.0.0.tgz	sha1-VgiurfwAvmwpAd9fmGF4jeDVl8g=	
postcss-color-rebeccapurple	4.0.1	https://registry.npmjs.org/postcss-color-rebeccapurple/-/postcss-color-rebeccapurple-4.0.1.tgz	sha512-aAe3OhkS6qJXBbqzvZth2Au4V3KieR5sRQ4ptb2b2O8wgvB3SJBsdG+jsn2BZbbwekDG8nTfcCNKcSfe/lEy8g==	postcss:^7.0.2,postcss-values-parser:^2.0.0					
webpack-node-externals	2.5.2	https://registry.npmjs.org/webpack-node-externals/-/webpack-node-externals-2.5.2.tgz	sha512-aHdl/y2N7PW2Sx7K+r3AxpJO+aDMcYzMQd60Qxefq3+EwhewSbTBqNumOsCE1JsCUNoyfGj5465N0sSf6hc/5w==						
postcss-overflow-shorthand	2.0.0	https://registry.npmjs.org/postcss-overflow-shorthand/-/postcss-overflow-shorthand-2.0.0.tgz	sha512-aK0fHc9CBNx8jbzMYhshZcEv8LtYnBIRYQD5i7w/K/wS9c2+0NSR6B3OVMu5y0hBHYLcMGjfU+dmWYNKH0I85g==	postcss:^7.0.2					
file-loader	4.3.0	https://registry.npmjs.org/file-loader/-/file-loader-4.3.0.tgz	sha512-aKrYPYjF1yG3oX0kWRrqrSMfgftm7oJW5M+m4owoldH5C51C0RkIwB++JbRvEW3IU6/ZG5n8UvEcdgwOt2UOWA==	loader-utils:^1.2.3,schema-utils:^2.5.0					
braces	2.3.2	https://registry.npmjs.org/braces/-/braces-2.3.2.tgz	sha512-aNdbnj9P8PjdXU4ybaWLK2IF3jc/EoDYbC7AazW6to3TRsfXxscC9UXOB5iDiEQrkyIbWp2SLQda4+QAa7nc3w==		extend-shallow	2.0.1	https://registry.npmjs.org/extend-shallow/-/extend-shallow-2.0.1.tgz	sha1-Ua99YUrZqfYQ6huvu5idaxxWiQ8=	is-extendable:^0.1.0
@babel/plugin-proposal-export-namespace-from	7.10.4	https://registry.npmjs.org/@babel/plugin-proposal-export-namespace-from/-/plugin-proposal-export-namespace-from-7.10.4.tgz	sha512-aNdf0LY6/3WXkhh0Fdb6Zk9j1NMD8ovj3F6r0+3j837Pn1S1PdNtcwJ5EG9WkVPNHPxyJDaxMaAOVq4eki0qbg==	@babel/helper-plugin-utils:^7.10.4,@babel/plugin-syntax-export-namespace-from:^7.8.3					
@babel/plugin-syntax-nullish-coalescing-operator	7.8.3	https://registry.npmjs.org/@babel/plugin-syntax-nullish-coalescing-operator/-/plugin-syntax-nullish-coalescing-operator-7.8.3.tgz	sha512-aSff4zPII1u2QD7y+F8oDsz19ew4IGEJg9SVW+bqwpwtfFleiQDMdzA/R+UlWDzfnHFCxxleFT0PMIrR36XLNQ==	@babel/helper-plugin-utils:^7.8.0					
watchpack	1.7.4	https://registry.npmjs.org/watchpack/-/watchpack-1.7.4.tgz	sha512-aWAgTW4MoSJzZPAicljkO1hsi1oKj/RRq/OJQh2PKI2UKL04c2Bs+MBOB+BBABHTXJpf9mCwHN7ANCvYsvY2sg==	chokidar:^3.4.1,graceful-fs:^4.1.2,neo-async:^2.5.0,watchpack-chokidar2:^2.0.0					
upath	1.2.0	https://registry.npmjs.org/upath/-/upath-1.2.0.tgz	sha512-aZwGpamFO61g3OlfT7OQCHqhGnW43ieH9WZeP7QxN/G/jS4jfqUkZxoryvJgVPEcrl5NL/ggHsSmLMHuH64Lhg==						
merge-stream	2.0.0	https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz	sha512-abv/qOcuPfk3URPfDzmZU1LKmuw8kT+0nIHvKrKgFrwifol/doWcdA4ZqsWQ8ENrFKkd67Mfpo/LovbIUsbt3w==						
postcss-normalize-timing-functions	4.0.2	https://registry.npmjs.org/postcss-normalize-timing-functions/-/postcss-normalize-timing-functions-4.0.2.tgz	sha512-acwJY95edP762e++00Ehq9L4sZCEcOPyaHwoaFOhIwWCDfik6YvqsYNxckee65JHLKzuNSSmAdxwD2Cud1Z54A==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
repeat-element	1.1.3	https://registry.npmjs.org/repeat-element/-/repeat-element-1.1.3.tgz	sha512-ahGq0ZnV5m5XtZLMb+vP76kcAM5nkLqk0lpqAuojSKGgQtn4eRi4ZZGm2olo2zKFH+sMsWaqOCW1dqAnOru72g==						
postcss-merge-longhand	4.0.11	https://registry.npmjs.org/postcss-merge-longhand/-/postcss-merge-longhand-4.0.11.tgz	sha512-alx/zmoeXvJjp7L4mxEMjh8lxVlDFX1gqWHzaaQewwMZiVhLo42TEClKaeHbRf6J7j82ZOdTJ808RtN0ZOZwvw==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
html-minifier	4.0.0	https://registry.npmjs.org/html-minifier/-/html-minifier-4.0.0.tgz	sha512-aoGxanpFPLg7MkIl/DDFYtb0iWz7jMFGqFhvEDZga6/4QTjneiD8I/NXL1x5aaoCp7FSIT6h/OhykDdPsbtMig==		camel-case	3.0.0	https://registry.npmjs.org/camel-case/-/camel-case-3.0.0.tgz	sha1-yjw2iKTpzzpM2nd9xNy8cTJJz3M=	no-case:^2.2.0,upper-case:^1.1.1
html-minifier	4.0.0	https://registry.npmjs.org/html-minifier/-/html-minifier-4.0.0.tgz	sha512-aoGxanpFPLg7MkIl/DDFYtb0iWz7jMFGqFhvEDZga6/4QTjneiD8I/NXL1x5aaoCp7FSIT6h/OhykDdPsbtMig==		commander	2.20.3	https://registry.npmjs.org/commander/-/commander-2.20.3.tgz	sha512-GpVkmM8vF2vQUkj2LvZmD35JxeJOLCwJ9cUkugyk2nuhbv3+mJvpLYYt+0+USMxE+oj+ey/lJEnhZw75x/OMcQ==	
html-minifier	4.0.0	https://registry.npmjs.org/html-minifier/-/html-minifier-4.0.0.tgz	sha512-aoGxanpFPLg7MkIl/DDFYtb0iWz7jMFGqFhvEDZga6/4QTjneiD8I/NXL1x5aaoCp7FSIT6h/OhykDdPsbtMig==		lower-case	1.1.4	https://registry.npmjs.org/lower-case/-/lower-case-1.1.4.tgz	sha1-miyr0bno4K6ZOkv31YdcOcQujqw=	
html-minifier	4.0.0	https://registry.npmjs.org/html-minifier/-/html-minifier-4.0.0.tgz	sha512-aoGxanpFPLg7MkIl/DDFYtb0iWz7jMFGqFhvEDZga6/4QTjneiD8I/NXL1x5aaoCp7FSIT6h/OhykDdPsbtMig==		no-case	2.3.2	https://registry.npmjs.org/no-case/-/no-case-2.3.2.tgz	sha512-rmTZ9kz+f3rCvK2TD1Ue/oZlns7OGoIWP4fc3llxxRXlOkHKoWPPWJOfFYpITabSow43QJbRIoHQXtt10VldyQ==	lower-case:^1.1.1
html-minifier	4.0.0	https://registry.npmjs.org/html-minifier/-/html-minifier-4.0.0.tgz	sha512-aoGxanpFPLg7MkIl/DDFYtb0iWz7jMFGqFhvEDZga6/4QTjneiD8I/NXL1x5aaoCp7FSIT6h/OhykDdPsbtMig==		param-case	2.1.1	https://registry.npmjs.org/param-case/-/param-case-2.1.1.tgz	sha1-35T9jPZTHs915r75oIWPvHK+Ikc=	no-case:^2.2.0
vue-client-only	2.0.0	https://registry.npmjs.org/vue-client-only/-/vue-client-only-2.0.0.tgz	sha512-arhk1wtWAfLsJyxGMoEYhoBowM87/i6HLSG2LH/03Yog6i2d9JEN1peMP0Ceis+/n9DxdenGYZZTxbPPJyHciA==						
